YearMonth,Rolling_Data_Month,Region Code,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total NonAdmitted,95th percentile waiting time (in weeks)
201910,Current Month,Y60,Independent,1-128767023,BMI The Meriden Hospital ,NT424,BMI - THE MERIDEN HOSPITAL,C_150,Neurosurgery,32,28.4
201910,Current Month,Y60,Independent,1-128767023,BMI The Meriden Hospital ,NT424,BMI - THE MERIDEN HOSPITAL,C_502,Gynaecology,35,23.25
201910,Current Month,Y60,Independent,1-128767023,BMI The Meriden Hospital ,NT424,BMI - THE MERIDEN HOSPITAL,C_999,Total,185,25.5833333333333
201910,Current Month,Y60,Independent,1-128767084,BMI The Park Hospital ,NT427,BMI - THE PARK HOSPITAL,C_101,Urology,25,18.75
201910,Current Month,Y60,Independent,1-128767084,BMI The Park Hospital ,NT427,BMI - THE PARK HOSPITAL,C_110,Trauma & Orthopaedics,37,27.15
201910,Current Month,Y60,Independent,1-128767084,BMI The Park Hospital ,NT427,BMI - THE PARK HOSPITAL,C_502,Gynaecology,51,20.725
201910,Current Month,Y60,Independent,1-128767084,BMI The Park Hospital ,NT427,BMI - THE PARK HOSPITAL,C_999,Total,135,23.25
201910,Current Month,Y60,Independent,1-128767127,BMI The Priory Hospital ,NT429,BMI - THE PRIORY HOSPITAL,C_110,Trauma & Orthopaedics,53,18.175
201910,Current Month,Y60,Independent,1-128767127,BMI The Priory Hospital ,NT429,BMI - THE PRIORY HOSPITAL,C_301,Gastroenterology,25,10.75
201910,Current Month,Y60,Independent,1-128767127,BMI The Priory Hospital ,NT429,BMI - THE PRIORY HOSPITAL,C_502,Gynaecology,50,12.25
201910,Current Month,Y60,Independent,1-128767127,BMI The Priory Hospital ,NT429,BMI - THE PRIORY HOSPITAL,C_999,Total,136,12.1
201910,Current Month,Y60,Independent,1-129798247,Spire Leicester Hospital ,NT322,SPIRE LEICESTER HOSPITAL,C_110,Trauma & Orthopaedics,149,26.55
201910,Current Month,Y60,Independent,1-129798247,Spire Leicester Hospital ,NT322,SPIRE LEICESTER HOSPITAL,C_999,Total,149,26.55
201910,Current Month,Y60,Independent,1-129798265,Spire Little Aston Hospital ,NT321,SPIRE LITTLE ASTON HOSPITAL,C_110,Trauma & Orthopaedics,137,19.15
201910,Current Month,Y60,Independent,1-129798265,Spire Little Aston Hospital ,NT321,SPIRE LITTLE ASTON HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",40,9
201910,Current Month,Y60,Independent,1-129798265,Spire Little Aston Hospital ,NT321,SPIRE LITTLE ASTON HOSPITAL,C_502,Gynaecology,91,29.45
201910,Current Month,Y60,Independent,1-129798265,Spire Little Aston Hospital ,NT321,SPIRE LITTLE ASTON HOSPITAL,C_999,Total,291,24.49
201910,Current Month,Y60,Independent,1-129798341,Spire Parkway Hospital ,NT320,SPIRE PARKWAY HOSPITAL,C_100,General Surgery,46,9.7
201910,Current Month,Y60,Independent,1-129798341,Spire Parkway Hospital ,NT320,SPIRE PARKWAY HOSPITAL,C_110,Trauma & Orthopaedics,167,27.65
201910,Current Month,Y60,Independent,1-129798341,Spire Parkway Hospital ,NT320,SPIRE PARKWAY HOSPITAL,C_502,Gynaecology,43,32.85
201910,Current Month,Y60,Independent,1-129798341,Spire Parkway Hospital ,NT320,SPIRE PARKWAY HOSPITAL,C_999,Total,274,29.3
201910,Current Month,Y60,Independent,1-129798393,Spire South Bank Hospital ,NT301,SPIRE SOUTH BANK HOSPITAL,C_100,General Surgery,45,6.75
201910,Current Month,Y60,Independent,1-129798393,Spire South Bank Hospital ,NT301,SPIRE SOUTH BANK HOSPITAL,C_110,Trauma & Orthopaedics,90,35.5
201910,Current Month,Y60,Independent,1-129798393,Spire South Bank Hospital ,NT301,SPIRE SOUTH BANK HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",44,35.8
201910,Current Month,Y60,Independent,1-129798393,Spire South Bank Hospital ,NT301,SPIRE SOUTH BANK HOSPITAL,C_502,Gynaecology,37,40.15
201910,Current Month,Y60,Independent,1-129798393,Spire South Bank Hospital ,NT301,SPIRE SOUTH BANK HOSPITAL,C_999,Total,233,35.7833333333333
201910,Current Month,Y60,Independent,1-1512006286,Woodthorpe Hospital ,NVC40,WOODTHORPE HOSPITAL,C_101,Urology,56,24.2
201910,Current Month,Y60,Independent,1-1512006286,Woodthorpe Hospital ,NVC40,WOODTHORPE HOSPITAL,C_110,Trauma & Orthopaedics,96,17.0666666666667
201910,Current Month,Y60,Independent,1-1512006286,Woodthorpe Hospital ,NVC40,WOODTHORPE HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",50,9.25
201910,Current Month,Y60,Independent,1-1512006286,Woodthorpe Hospital ,NVC40,WOODTHORPE HOSPITAL,C_502,Gynaecology,37,15.15
201910,Current Month,Y60,Independent,1-1512006286,Woodthorpe Hospital ,NVC40,WOODTHORPE HOSPITAL,C_999,Total,261,16.55
201910,Current Month,Y60,Independent,1-2079393249,BMI Three Shires Hospital ,NT441,BMI - THREE SHIRES HOSPITAL,C_100,General Surgery,60,12
201910,Current Month,Y60,Independent,1-2079393249,BMI Three Shires Hospital ,NT441,BMI - THREE SHIRES HOSPITAL,C_101,Urology,44,16.8666666666667
201910,Current Month,Y60,Independent,1-2079393249,BMI Three Shires Hospital ,NT441,BMI - THREE SHIRES HOSPITAL,C_110,Trauma & Orthopaedics,110,18.625
201910,Current Month,Y60,Independent,1-2079393249,BMI Three Shires Hospital ,NT441,BMI - THREE SHIRES HOSPITAL,C_502,Gynaecology,69,16.55
201910,Current Month,Y60,Independent,1-2079393249,BMI Three Shires Hospital ,NT441,BMI - THREE SHIRES HOSPITAL,C_999,Total,292,17.6
201910,Current Month,Y60,Independent,1-2288785450,NHS North Derbyshire Community Ophthalmology Service ,ACG09,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH DERBYSHIRE - BARLBOROUGH TREATMENT CENTRE,C_130,Ophthalmology,66,10.7
201910,Current Month,Y60,Independent,1-2288785450,NHS North Derbyshire Community Ophthalmology Service ,ACG09,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH DERBYSHIRE - BARLBOROUGH TREATMENT CENTRE,C_999,Total,66,10.7
201910,Current Month,Y60,Independent,1-238946688,Barlborough NHS Treatment Centre ,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,C_110,Trauma & Orthopaedics,170,15.5
201910,Current Month,Y60,Independent,1-238946688,Barlborough NHS Treatment Centre ,NTP13,BARLBOROUGH NHS TREATMENT CENTRE,C_999,Total,170,15.5
201910,Current Month,Y60,Independent,1-3222321660,Spire Nottingham Hospital ,NT30A,SPIRE NOTTINGHAM HOSPITAL,C_110,Trauma & Orthopaedics,50,32.75
201910,Current Month,Y60,Independent,1-3222321660,Spire Nottingham Hospital ,NT30A,SPIRE NOTTINGHAM HOSPITAL,C_999,Total,90,32.25
201910,Current Month,Y60,Independent,1-5282022414,SpaMedica Birmingham ,NPG11,SPAMEDICA (BIRMINGHAM),C_130,Ophthalmology,160,16.5
201910,Current Month,Y60,Independent,1-5282022414,SpaMedica Birmingham ,NPG11,SPAMEDICA (BIRMINGHAM),C_999,Total,160,16.5
201910,Current Month,Y60,Independent,1-6726097886,SpaMedica Newcastle-Under-Lyme,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,C_130,Ophthalmology,31,6.725
201910,Current Month,Y60,Independent,1-6726097886,SpaMedica Newcastle-Under-Lyme,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,C_999,Total,31,6.725
201910,Current Month,Y61,Independent,1-115574336,Nuffield Health Brentwood Hospital ,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_100,General Surgery,37,5.15
201910,Current Month,Y61,Independent,1-115574336,Nuffield Health Brentwood Hospital ,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_502,Gynaecology,102,16.45
201910,Current Month,Y61,Independent,1-115574336,Nuffield Health Brentwood Hospital ,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_999,Total,156,15.1
201910,Current Month,Y61,Independent,1-128732743,Fitzwilliam Hospital ,NVC06,FITZWILLIAM HOSPITAL,C_110,Trauma & Orthopaedics,45,19.75
201910,Current Month,Y61,Independent,1-128732743,Fitzwilliam Hospital ,NVC06,FITZWILLIAM HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",92,11.2
201910,Current Month,Y61,Independent,1-128732743,Fitzwilliam Hospital ,NVC06,FITZWILLIAM HOSPITAL,C_502,Gynaecology,34,13.15
201910,Current Month,Y61,Independent,1-128732743,Fitzwilliam Hospital ,NVC06,FITZWILLIAM HOSPITAL,C_999,Total,248,16.3714285714286
201910,Current Month,Y61,Independent,1-128732777,Blakelands Hospital ,NVC31,BLAKELANDS HOSPITAL,C_110,Trauma & Orthopaedics,43,16.425
201910,Current Month,Y61,Independent,1-128732777,Blakelands Hospital ,NVC31,BLAKELANDS HOSPITAL,C_130,Ophthalmology,64,17.7714285714286
201910,Current Month,Y61,Independent,1-128732777,Blakelands Hospital ,NVC31,BLAKELANDS HOSPITAL,C_301,Gastroenterology,29,16.5166666666667
201910,Current Month,Y61,Independent,1-128732777,Blakelands Hospital ,NVC31,BLAKELANDS HOSPITAL,C_999,Total,156,17.5411764705882
201910,Current Month,Y61,Independent,1-128733050,Oaks Hospital ,NVC13,OAKS HOSPITAL,C_999,Total,31,30.725
201910,Current Month,Y61,Independent,1-128733068,Pinehill Hospital ,NVC15,PINEHILL HOSPITAL,C_110,Trauma & Orthopaedics,72,16.2
201910,Current Month,Y61,Independent,1-128733068,Pinehill Hospital ,NVC15,PINEHILL HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",47,17.2166666666667
201910,Current Month,Y61,Independent,1-128733068,Pinehill Hospital ,NVC15,PINEHILL HOSPITAL,C_999,Total,178,15.55
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_101,Urology,70,12.25
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_110,Trauma & Orthopaedics,73,27.175
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",103,10.7125
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_130,Ophthalmology,37,10.7166666666667
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_301,Gastroenterology,108,6.59999999999999
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_502,Gynaecology,65,12.875
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,C_999,Total,633,12.2611111111111
201910,Current Month,Y61,Independent,1-128733105,Rivers Hospital ,NVC19,RIVERS HOSPITAL,X01,Other,157,5.03
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_100,General Surgery,20,14
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_101,Urology,122,16.9666666666667
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_110,Trauma & Orthopaedics,124,27.4
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",156,12.6
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_301,Gastroenterology,20,25
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_502,Gynaecology,88,24.3
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,C_999,Total,574,23.9125
201910,Current Month,Y61,Independent,1-128733123,Springfield Hospital ,NVC18,SPRINGFIELD HOSPITAL,X01,Other,30,38.5
201910,Current Month,Y61,Independent,1-128767002,BMI The Manor Hospital ,NT423,BMI - THE MANOR HOSPITAL,C_502,Gynaecology,47,19.325
201910,Current Month,Y61,Independent,1-128767002,BMI The Manor Hospital ,NT423,BMI - THE MANOR HOSPITAL,C_999,Total,66,22.7
201910,Current Month,Y61,Independent,1-128767190,BMI The Sandringham Hospital ,NT432,BMI - THE SANDRINGHAM HOSPITAL,C_101,Urology,59,10.05
201910,Current Month,Y61,Independent,1-128767190,BMI The Sandringham Hospital ,NT432,BMI - THE SANDRINGHAM HOSPITAL,C_110,Trauma & Orthopaedics,44,6.76
201910,Current Month,Y61,Independent,1-128767190,BMI The Sandringham Hospital ,NT432,BMI - THE SANDRINGHAM HOSPITAL,C_999,Total,119,12.025
201910,Current Month,Y61,Independent,1-128767232,BMI The Saxon Clinic ,NT434,BMI - THE SAXON CLINIC,C_110,Trauma & Orthopaedics,29,32.55
201910,Current Month,Y61,Independent,1-128767232,BMI The Saxon Clinic ,NT434,BMI - THE SAXON CLINIC,C_999,Total,50,26.5
201910,Current Month,Y61,Independent,1-128767355,BMI St Edmunds Hospital ,NT446,BMI ST EDMUNDS HOSPITAL,C_999,Total,50,16.75
201910,Current Month,Y61,Independent,1-129798115,Spire Bushey Hospital ,NT315,SPIRE BUSHEY HOSPITAL,C_100,General Surgery,41,15.95
201910,Current Month,Y61,Independent,1-129798115,Spire Bushey Hospital ,NT315,SPIRE BUSHEY HOSPITAL,C_110,Trauma & Orthopaedics,59,29.05
201910,Current Month,Y61,Independent,1-129798115,Spire Bushey Hospital ,NT315,SPIRE BUSHEY HOSPITAL,C_999,Total,123,15.95
201910,Current Month,Y61,Independent,1-129798134,Spire Cambridge Lea Hospital ,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,C_110,Trauma & Orthopaedics,27,19.65
201910,Current Month,Y61,Independent,1-129798134,Spire Cambridge Lea Hospital ,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,C_999,Total,27,19.65
201910,Current Month,Y61,Independent,1-129798190,Spire Harpenden Hospital ,NT316,SPIRE HARPENDEN HOSPITAL,C_100,General Surgery,25,12.75
201910,Current Month,Y61,Independent,1-129798190,Spire Harpenden Hospital ,NT316,SPIRE HARPENDEN HOSPITAL,C_110,Trauma & Orthopaedics,72,23.4
201910,Current Month,Y61,Independent,1-129798190,Spire Harpenden Hospital ,NT316,SPIRE HARPENDEN HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",53,26.35
201910,Current Month,Y61,Independent,1-129798190,Spire Harpenden Hospital ,NT316,SPIRE HARPENDEN HOSPITAL,C_999,Total,153,23.35
201910,Current Month,Y61,Independent,1-129798209,Spire Hartswood Hospital ,NT319,SPIRE HARTSWOOD HOSPITAL,C_100,General Surgery,26,19.7
201910,Current Month,Y61,Independent,1-129798209,Spire Hartswood Hospital ,NT319,SPIRE HARTSWOOD HOSPITAL,C_110,Trauma & Orthopaedics,85,27.875
201910,Current Month,Y61,Independent,1-129798209,Spire Hartswood Hospital ,NT319,SPIRE HARTSWOOD HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",42,18.9
201910,Current Month,Y61,Independent,1-129798209,Spire Hartswood Hospital ,NT319,SPIRE HARTSWOOD HOSPITAL,C_999,Total,153,23.675
201910,Current Month,Y61,Independent,1-129798487,Spire Wellesley Hospital ,NT313,SPIRE WELLESLEY HOSPITAL,C_110,Trauma & Orthopaedics,131,38.725
201910,Current Month,Y61,Independent,1-129798487,Spire Wellesley Hospital ,NT313,SPIRE WELLESLEY HOSPITAL,C_160,Plastic Surgery,21,40.95
201910,Current Month,Y61,Independent,1-129798487,Spire Wellesley Hospital ,NT313,SPIRE WELLESLEY HOSPITAL,C_999,Total,160,39.6666666666667
201910,Current Month,Y61,Independent,1-131348963,Orthopaedics and Spine Specialist Hospital ,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,C_110,Trauma & Orthopaedics,32,16.4
201910,Current Month,Y61,Independent,1-131348963,Orthopaedics and Spine Specialist Hospital ,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,C_999,Total,32,16.4
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,C_110,Trauma & Orthopaedics,186,14.175
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,C_120,"Ear, Nose & Throat (ENT)",106,11.74
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,C_320,Cardiology,64,6.8
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,C_410,Rheumatology,30,4.5
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,C_502,Gynaecology,129,13.55
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,C_999,Total,593,12.9566666666667
201910,Current Month,Y61,Independent,1-1890528285,The Holly Private Hospital ,NYW01,ASPEN - THE HOLLY,X01,Other,63,15.2833333333333
201910,Current Month,Y61,Independent,1-287491271,Suffolk GP Federation C.I.C. - Head Office ,NDL01,SUFFOLK GP FEDERATION - WOODBRIDGE,C_999,Total,315,13.0833333333333
201910,Current Month,Y61,Independent,1-287491271,Suffolk GP Federation C.I.C. - Head Office ,NDL01,SUFFOLK GP FEDERATION - WOODBRIDGE,X01,Other,315,13.0833333333333
201910,Current Month,Y61,Independent,1-4111936816,"Christmas Maltings, Clements & Keddington Surgery ",NDL01,SUFFOLK GP FEDERATION - WOODBRIDGE,C_999,Total,315,13.0833333333333
201910,Current Month,Y61,Independent,1-4111936816,"Christmas Maltings, Clements & Keddington Surgery ",NDL01,SUFFOLK GP FEDERATION - WOODBRIDGE,X01,Other,315,13.0833333333333
201910,Current Month,Y61,Independent,1-4436780475,Kirkley Mill Surgery ,NDL01,SUFFOLK GP FEDERATION - WOODBRIDGE,C_999,Total,315,13.0833333333333
201910,Current Month,Y61,Independent,1-4436780475,Kirkley Mill Surgery ,NDL01,SUFFOLK GP FEDERATION - WOODBRIDGE,X01,Other,315,13.0833333333333
201910,Current Month,Y61,Independent,1-5462921034,BMI Southend Private Hospital ,NT490,BMI SOUTHEND PRIVATE HOSPITAL,C_130,Ophthalmology,106,9.84999999999999
201910,Current Month,Y61,Independent,1-5462921034,BMI Southend Private Hospital ,NT490,BMI SOUTHEND PRIVATE HOSPITAL,C_160,Plastic Surgery,24,14.9
201910,Current Month,Y61,Independent,1-5462921034,BMI Southend Private Hospital ,NT490,BMI SOUTHEND PRIVATE HOSPITAL,C_999,Total,139,13.0166666666667
201910,Current Month,Y61,Independent,1-6387464545,SpaMedica Chelmsford,NPG16,SPAMEDICA CHELMSFORD,C_130,Ophthalmology,94,7.65
201910,Current Month,Y61,Independent,1-6387464545,SpaMedica Chelmsford,NPG16,SPAMEDICA CHELMSFORD,C_999,Total,94,7.65
201910,Current Month,Y62,Independent,,,NPG17,SPAMEDICA PRESTON,C_130,Ophthalmology,40,6.33333333333333
201910,Current Month,Y62,Independent,,,NPG17,SPAMEDICA PRESTON,C_999,Total,40,6.33333333333333
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_100,General Surgery,69,15.85
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_101,Urology,45,17.875
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_110,Trauma & Orthopaedics,127,16.55
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",115,16.4166666666667
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_130,Ophthalmology,39,17.05
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_301,Gastroenterology,24,14.8
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_502,Gynaecology,47,16.9125
201910,Current Month,Y62,Independent,1-114621322,Fairfield Independent Hospital ,NVG01,FAIRFIELD HOSPITAL,C_999,Total,466,16.6466666666667
201910,Current Month,Y62,Independent,1-115574737,Nuffield Health The Grosvenor Hospital Chester ,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",C_110,Trauma & Orthopaedics,26,15.85
201910,Current Month,Y62,Independent,1-115574737,Nuffield Health The Grosvenor Hospital Chester ,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",C_999,Total,26,15.85
201910,Current Month,Y62,Independent,1-125720275,Rochdale Ophthalmology Clinical Assessment and Treatment Service ,NTPAE,THE CROFT SHIFA HEALTH CENTRE,C_130,Ophthalmology,105,9.75
201910,Current Month,Y62,Independent,1-125720275,Rochdale Ophthalmology Clinical Assessment and Treatment Service ,NTPAE,THE CROFT SHIFA HEALTH CENTRE,C_999,Total,105,9.75
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_100,General Surgery,28,11.6
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_101,Urology,50,13.5
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_110,Trauma & Orthopaedics,93,14.175
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",42,6.9
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_301,Gastroenterology,31,4.45
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_502,Gynaecology,75,12.65
201910,Current Month,Y62,Independent,1-128732725,Euxton Hall Hospital ,NVC05,EUXTON HALL HOSPITAL,C_999,Total,335,12.6944444444444
201910,Current Month,Y62,Independent,1-128732946,Fulwood Hall Hospital ,NVC07,FULWOOD HALL HOSPITAL,C_101,Urology,33,10.35
201910,Current Month,Y62,Independent,1-128732946,Fulwood Hall Hospital ,NVC07,FULWOOD HALL HOSPITAL,C_110,Trauma & Orthopaedics,71,15.45
201910,Current Month,Y62,Independent,1-128732946,Fulwood Hall Hospital ,NVC07,FULWOOD HALL HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",22,4.45
201910,Current Month,Y62,Independent,1-128732946,Fulwood Hall Hospital ,NVC07,FULWOOD HALL HOSPITAL,C_502,Gynaecology,22,18.95
201910,Current Month,Y62,Independent,1-128732946,Fulwood Hall Hospital ,NVC07,FULWOOD HALL HOSPITAL,C_999,Total,177,17.075
201910,Current Month,Y62,Independent,1-128733032,Oaklands Hospital ,NVC12,OAKLANDS HOSPITAL,C_100,General Surgery,40,15.5
201910,Current Month,Y62,Independent,1-128733032,Oaklands Hospital ,NVC12,OAKLANDS HOSPITAL,C_110,Trauma & Orthopaedics,292,17.4
201910,Current Month,Y62,Independent,1-128733032,Oaklands Hospital ,NVC12,OAKLANDS HOSPITAL,C_120,"Ear, Nose & Throat (ENT)",66,15.7
201910,Current Month,Y62,Independent,1-128733032,Oaklands Hospital ,NVC12,OAKLANDS HOSPITAL,C_502,Gynaecology,57,31.15
