YearMonth,Rolling_Data_Month,Location ID,Location Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name,Total Waiting List,Number waiting 6+ Weeks,Number waiting 13+ Weeks,% waiting 6+ weeks
201912,Current Month,RXK01,Sandwell General Hospital,RXK,Sandwell and West Birmingham Hospitals NHS Trust ,10,Respiratory physiology - Sleep Studies,95,1,0,1.05
201912,Current Month,1-1285831303,KIMS Hospital,ADP02,KIMS Hospital (Newnham Court) ,1,Magnetic Resonance Imaging,50,1,0,2
201912,Current Month,RJZ50,King's @ Woolwich,RJZ,King's College Hospital NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,272,0,0,0
201912,Current Month,RTE03,Gloucestershire Royal Hospital,RTE,Gloucestershire Hospitals NHS Foundation Trust ,1,Magnetic Resonance Imaging,929,0,0,0
201912,Current Month,RVJ20,Frenchay Hospital,RVJ,North Bristol NHS Trust ,9,Neurophysiology - Peripheral Neurophysiology,104,0,0,0
201912,Current Month,RM3X1,The Maples,RM3,Salford Royal NHS Foundation Trust ,11,Urodynamics - Pressures & Flows,103,49,23,47.57
201912,Current Month,RJE01,The Royal Stoke University Hospital,RJE,University Hospitals of North Midlands NHS Trust ,13,Flexi Sigmoidoscopy,319,18,0,5.64
201912,Current Month,1-128733068,Pinehill Hospital,NVC15,Pinehill Hospital ,12,Colonoscopy,0,0,0,0
201912,Current Month,R1C03,Western Community Hospital,R1C,Solent NHS Trust ,1,Magnetic Resonance Imaging,137,0,0,0
201912,Current Month,RNA01,Russells Hall Hospital,RNA,The Dudley Group NHS Foundation Trust ,12,Colonoscopy,603,184,25,30.51
201912,Current Month,RDU50,Wexham Park Hospital,RDU,Frimley Health NHS Foundation Trust ,9,Neurophysiology - Peripheral Neurophysiology,36,0,0,0
201912,Current Month,RCX70,The Queen Elizabeth Hospital,RCX,The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust ,3,Non-obstetric Ultrasound,1186,87,0,7.34
201912,Current Month,RH854,Honiton Hospital,RH8,Royal Devon and Exeter NHS Foundation Trust ,13,Flexi Sigmoidoscopy,167,40,14,23.95
201912,Current Month,RJL32,Scunthorpe General Hospital,RJL,Northern Lincolnshire and Goole NHS Foundation Trust ,7,Cardiology - Echocardiography,559,74,32,13.24
201912,Current Month,RWA24,Hornsea Cottage Hospital,RWA,Hull University Teaching Hospitals NHS Trust ,11,Urodynamics - Pressures & Flows,70,5,2,7.14
201912,Current Month,RXR78,Blackburn Birthing Centre,RXR,East Lancashire Hospitals NHS Trust ,2,Computed Tomography,1319,3,0,0.23
201912,Current Month,RM102,Norfolk and Norwich University Hospital,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust ,1,Magnetic Resonance Imaging,2565,14,0,0.55
201912,Current Month,RQ8L0,Broomfield Hospital,RQ8,Mid Essex Hospital Services NHS Trust ,7,Cardiology - Echocardiography,565,5,0,0.88
201912,Current Month,RP401,Great Ormond Street Hospital,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust ,15,Gastroscopy,34,10,1,29.41
201912,Current Month,RXL06,Clifton Hospital,RXL,Blackpool Teaching Hospitals NHS Foundation Trust ,6,Audiology - Audiology Assessments,129,0,0,0
201912,Current Month,RJC46,Royal Leamington Spa Rehabilitation Hospital,RJC,South Warwickshire NHS Foundation Trust ,3,Non-obstetric Ultrasound,1695,0,0,0
201912,Current Month,RAJ01,Southend University Hospital,RAJ,Southend University Hospital NHS Foundation Trust ,13,Flexi Sigmoidoscopy,258,159,89,61.63
201912,Current Month,RHU04,Petersfield Hospital,RHU,Portsmouth Hospitals NHS Trust ,1,Magnetic Resonance Imaging,1177,56,16,4.76
201912,Current Month,RTF86,Northumbria Specialist Emergency Care Hospital,RTF,Northumbria Healthcare NHS Foundation Trust ,12,Colonoscopy,308,1,0,0.32
201912,Current Month,RH833,Okehampton Community Hospital,RH8,Royal Devon and Exeter NHS Foundation Trust ,16,Total,4949,1166,388,23.56
201912,Current Month,1-128733159,The Yorkshire Clinic,NVC20,The Yorkshire Clinic ,3,Non-obstetric Ultrasound,2,0,0,0
201912,Current Month,RHU10,Gosport War Memorial Hospital,RHU,Portsmouth Hospitals NHS Trust ,11,Urodynamics - Pressures & Flows,0,0,0,0
201912,Current Month,1-132470348,The Global Clinic Norwich,NYR,Global Diagnostics ,12,Colonoscopy,141,0,0,0
201912,Current Month,RA979,Totnes Hospital,RA9,Torbay and South Devon NHS Foundation Trust ,16,Total,3051,240,19,7.87
201912,Current Month,RF4DG,King George Hospital,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust ",16,Total,8378,97,2,1.16
201912,Current Month,RGMX1,Royal Papworth Hospital,RGM,Royal Papworth Hospital NHS Foundation Trust ,16,Total,533,3,0,0.56
201912,Current Month,RTGX1,Queens Hospital,RTG,University Hospitals of Derby and Burton NHS Foundation Trust ,1,Magnetic Resonance Imaging,2360,3,0,0.13
201912,Current Month,RTXBW,Westmorland General Hospital,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust ,9,Neurophysiology - Peripheral Neurophysiology,99,0,0,0
201912,Current Month,RBL20,Clatterbridge Hospital,RBL,Wirral University Teaching Hospital NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,71,2,0,2.82
201912,Current Month,RXH01,Royal Sussex County Hospital,RXH,Brighton and Sussex University Hospitals NHS Trust ,13,Flexi Sigmoidoscopy,344,185,84,53.78
201912,Current Month,RK922,Tavistock Hospital,RK9,University Hospitals Plymouth NHS Trust ,14,Cystoscopy,36,7,2,19.44
201912,Current Month,RXPCC,Chester LE Street Community Hospital,RXP,County Durham and Darlington NHS Foundation Trust ,9,Neurophysiology - Peripheral Neurophysiology,52,0,0,0
201912,Current Month,,,DGJ,Direct Medicare UK Ltd ,3,Non-obstetric Ultrasound,0,0,0,0
201912,Current Month,1-107324645,The Newcastle Clinic,NN4,Tyneside Surgical Services Ltd ,13,Flexi Sigmoidoscopy,20,0,0,0
201912,Current Month,RHU02,St Mary's Hospital,RHU,Portsmouth Hospitals NHS Trust ,2,Computed Tomography,623,1,0,0.16
201912,Current Month,RNNX1,Cumberland Infirmary,RNN,North Cumbria Integrated Care NHS Foundation Trust ,13,Flexi Sigmoidoscopy,118,47,2,39.83
201912,Current Month,RTE23,Cirencester Hospital,RTE,Gloucestershire Hospitals NHS Foundation Trust ,9,Neurophysiology - Peripheral Neurophysiology,201,0,0,0
201912,Current Month,1-128758526,BMI The Beaumont Hospital,NT404,BMI - The Beaumont Hospital ,16,Total,78,0,0,0
201912,Current Month,1-129798450,Spire Tunbridge Wells Hospital,NT310,Spire Tunbridge Wells Hospital ,2,Computed Tomography,0,0,0,0
201912,Current Month,RM131,Cromer Hospital,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust ,12,Colonoscopy,436,4,2,0.92
201912,Current Month,1-115574798,Nuffield Health Warwickshire Hospital,NT224,"Nuffield Health, Warwickshire Hospital ",1,Magnetic Resonance Imaging,21,0,0,0
201912,Current Month,1-128733141,The Berkshire Independent Hospital,NVC02,The Berkshire Independent Hospital ,9,Neurophysiology - Peripheral Neurophysiology,0,0,0,0
201912,Current Month,1-128732725,Euxton Hall Hospital,NVC05,Euxton Hall Hospital ,14,Cystoscopy,0,0,0,0
201912,Current Month,NQV03,Bromley Healthcare Orpington Clinic,NQV,Bromley Healthcare ,16,Total,103,3,0,2.91
201912,Current Month,RBL20,Clatterbridge Hospital,RBL,Wirral University Teaching Hospital NHS Foundation Trust ,11,Urodynamics - Pressures & Flows,30,12,2,40
201912,Current Month,,,NLE06,Glodwick Primary Care Centre ,7,Cardiology - Echocardiography,62,57,0,91.94
201912,Current Month,R0A07,Wythenshawe Hospital,R0A,Manchester University NHS Foundation Trust ,16,Total,17231,240,39,1.39
201912,Current Month,RGT01,Addenbrooke's and The Rosie Hospitals,RGT,Cambridge University Hospitals NHS Foundation Trust ,16,Total,8351,68,3,0.81
201912,Current Month,RN7EC,Elm Court Ward,RN7,Dartford and Gravesham NHS Trust ,15,Gastroscopy,413,3,1,0.73
201912,Current Month,RTRAT,The James Cook University Hospital,RTR,South Tees Hospitals NHS Foundation Trust ,6,Audiology - Audiology Assessments,605,83,14,13.72
201912,Current Month,RVJ21,Cossham Hospital,RVJ,North Bristol NHS Trust ,15,Gastroscopy,701,278,70,39.66
201912,Current Month,RXWMJ,Oswestry Maternity Unit,RXW,Shrewsbury and Telford Hospital NHS Trust ,16,Total,7820,110,40,1.41
201912,Current Month,RN707,Darent Valley Hospital,RN7,Dartford and Gravesham NHS Trust ,11,Urodynamics - Pressures & Flows,6,0,0,0
201912,Current Month,1-129798265,Spire Little Aston Hospital,NT321,Spire Little Aston Hospital ,16,Total,354,0,0,0
201912,Current Month,RA901,Torbay Hospital,RA9,Torbay and South Devon NHS Foundation Trust ,15,Gastroscopy,330,90,0,27.27
201912,Current Month,RHW05,West Berkshire Community Hospital,RHW,Royal Berkshire NHS Foundation Trust ,7,Cardiology - Echocardiography,258,26,1,10.08
201912,Current Month,1-129798374,Spire London East Hospital,NT314,Spire London East ,16,Total,480,0,0,0
201912,Current Month,RJ613,Purley War Memorial Hospital,RJ6,Croydon Health Services NHS Trust ,15,Gastroscopy,185,12,0,6.49
201912,Current Month,RRKX3,Good Hope Hospital,RRK,University Hospitals Birmingham NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,152,1,0,0.66
201912,Current Month,RXPBA,Bishop Auckland Hospital,RXP,County Durham and Darlington NHS Foundation Trust ,12,Colonoscopy,290,37,2,12.76
201912,Current Month,1-128732997,New Hall Hospital,NVC09,New Hall Hospital ,14,Cystoscopy,0,0,0,0
201912,Current Month,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,University Hospitals Plymouth NHS Trust ,9,Neurophysiology - Peripheral Neurophysiology,286,16,1,5.59
201912,Current Month,RRKX2,Solihull Hospital,RRK,University Hospitals Birmingham NHS Foundation Trust ,7,Cardiology - Echocardiography,1733,102,1,5.89
201912,Current Month,RP633,Moorfields @ Barts,RP6,Moorfields Eye Hospital NHS Foundation Trust ,16,Total,205,0,0,0
201912,Current Month,RRV60,The Royal London Hospital for Integrated Medicine,RRV,University College London Hospitals NHS Foundation Trust ,3,Non-obstetric Ultrasound,1872,60,10,3.21
201912,Current Month,RALC7,Chase Farm Hospital,RAL,Royal Free London NHS Foundation Trust ,1,Magnetic Resonance Imaging,2440,15,0,0.61
201912,Current Month,RHW01,Royal Berkshire Hospital,RHW,Royal Berkshire NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,20,0,0,0
201912,Current Month,RWE10,St Mary's Birth Centre,RWE,University Hospitals of Leicester NHS Trust ,14,Cystoscopy,300,1,0,0.33
201912,Current Month,RJZ50,King's @ Woolwich,RJZ,King's College Hospital NHS Foundation Trust ,13,Flexi Sigmoidoscopy,248,121,53,48.79
201912,Current Month,RT5PE,Coalville Community Hospital,RT5,Leicestershire Partnership NHS Trust ,6,Audiology - Audiology Assessments,322,0,0,0
201912,Current Month,R1HNH,Newham University Hospital,R1H,Barts Health NHS Trust ,2,Computed Tomography,3200,16,1,0.5
201912,Current Month,RQWG0,The Princess Alexandra Hospital,RQW,The Princess Alexandra Hospital NHS Trust ,1,Magnetic Resonance Imaging,1286,2,0,0.16
201912,Current Month,RRF54,Thomas Linacre Centre,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust ",6,Audiology - Audiology Assessments,170,0,0,0
201912,Current Month,RA901,Torbay Hospital,RA9,Torbay and South Devon NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,44,0,0,0
201912,Current Month,RYR16,St Richard's Hospital,RYR,Western Sussex Hospitals NHS Foundation Trust ,16,Total,6650,63,6,0.95
201912,Current Month,RTXBU,Furness General Hospital,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust ,11,Urodynamics - Pressures & Flows,43,0,0,0
201912,Current Month,RW1YM,Lymington New Forest Hospital,RW1,Southern Health NHS Foundation Trust ,15,Gastroscopy,94,0,0,0
201912,Current Month,1-128732725,Euxton Hall Hospital,NVC05,Euxton Hall Hospital ,12,Colonoscopy,33,0,0,0
201912,Current Month,RDDH0,Basildon University Hospital,RDD,Basildon and Thurrock University Hospitals NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,6,0,0,0
201912,Current Month,RTH19,Chipping Norton Hospital Unit,RTH,Oxford University Hospitals NHS Foundation Trust ,8,Cardiology - Electrophysiology,138,6,0,4.35
201912,Current Month,1-2745329906,Spire Regency Hospital,NT339,Spire Regency Hospital ,2,Computed Tomography,5,0,0,0
201912,Current Month,RAL80,Hadley Wood Hospital (Private),RAL,Royal Free London NHS Foundation Trust ,5,DEXA Scan,711,3,0,0.42
201912,Current Month,1-128766928,BMI The Lancaster Hospital,NT449,BMI The Lancaster Hospital ,15,Gastroscopy,0,0,0,0
201912,Current Month,R1K03,St Mark's Hospital,R1K,London North West University Healthcare NHS Trust ,10,Respiratory physiology - Sleep Studies,61,5,0,8.2
201912,Current Month,RH854,Honiton Hospital,RH8,Royal Devon and Exeter NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,74,17,1,22.97
201912,Current Month,RHU10,Gosport War Memorial Hospital,RHU,Portsmouth Hospitals NHS Trust ,15,Gastroscopy,271,5,2,1.85
201912,Current Month,RWP01,Alexandra Hospital,RWP,Worcestershire Acute Hospitals NHS Trust ,9,Neurophysiology - Peripheral Neurophysiology,295,16,0,5.42
201912,Current Month,RXPCP,University Hospital North Durham,RXP,County Durham and Darlington NHS Foundation Trust ,13,Flexi Sigmoidoscopy,275,30,0,10.91
201912,Current Month,REF81,St Austell Hospital - Penrice Birthing Unit,REF,Royal Cornwall Hospitals NHS Trust ,15,Gastroscopy,182,10,2,5.49
201912,Current Month,RTXBU,Furness General Hospital,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust ,14,Cystoscopy,92,4,0,4.35
201912,Current Month,RA7C1,Bristol Royal Infirmary,RA7,University Hospitals Bristol NHS Foundation Trust ,7,Cardiology - Echocardiography,946,2,0,0.21
201912,Current Month,RTE27,Stroud Maternity Hospital,RTE,Gloucestershire Hospitals NHS Foundation Trust ,3,Non-obstetric Ultrasound,2550,16,0,0.63
201912,Current Month,RTR45,Friarage Hospital,RTR,South Tees Hospitals NHS Foundation Trust ,14,Cystoscopy,198,11,0,5.56
201912,Current Month,RBZ93,Tiverton and District Hospital,RBZ,Northern Devon Healthcare NHS Trust ,15,Gastroscopy,102,0,0,0
201912,Current Month,RLQ03,Bromyard Community Hospital,RLQ,Wye Valley NHS Trust ,16,Total,2412,8,0,0.33
201912,Current Month,RQWG0,The Princess Alexandra Hospital,RQW,The Princess Alexandra Hospital NHS Trust ,9,Neurophysiology - Peripheral Neurophysiology,36,1,0,2.78
201912,Current Month,RYJ01,St Mary's Hospital,RYJ,Imperial College Healthcare NHS Trust ,5,DEXA Scan,424,0,0,0
201912,Current Month,1-1382018165,St Anthony's Hospital,NT3X3,Spire St Anthony's Hospital ,16,Total,82,0,0,0
201912,Current Month,1-2251883709,Devizes NHS Treatment Centre,NTPH3,Devizes NHS Treatment Centre ,13,Flexi Sigmoidoscopy,13,0,0,0
201912,Current Month,RXPDA,Darlington Memorial Hospital,RXP,County Durham and Darlington NHS Foundation Trust ,16,Total,8326,212,4,2.55
201912,Current Month,,,NTPAA,Mid & South Buckinghamshire Diagnostic NHS Centre ,7,Cardiology - Echocardiography,128,0,0,0
201912,Current Month,RDEE4,Colchester General Hospital,RDE,East Suffolk and North Essex NHS Foundation Trust ,5,DEXA Scan,187,0,0,0
201912,Current Month,RDU53,King Edward VII Hospital,RDU,Frimley Health NHS Foundation Trust ,1,Magnetic Resonance Imaging,1820,0,0,0
201912,Current Month,RF4DG,King George Hospital,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust ",11,Urodynamics - Pressures & Flows,39,17,0,43.59
201912,Current Month,RBZ99,South Molton Community Hospital,RBZ,Northern Devon Healthcare NHS Trust ,1,Magnetic Resonance Imaging,366,4,0,1.09
201912,Current Month,RNNCL,The Copeland Unit,RNN,North Cumbria Integrated Care NHS Foundation Trust ,5,DEXA Scan,226,4,0,1.77
201912,Current Month,RNA01,Russells Hall Hospital,RNA,The Dudley Group NHS Foundation Trust ,11,Urodynamics - Pressures & Flows,0,0,0,0
201912,Current Month,RTFED,Wansbeck General Hospital,RTF,Northumbria Healthcare NHS Foundation Trust ,13,Flexi Sigmoidoscopy,113,1,0,0.88
201912,Current Month,RXPCL,Sedgefield Community Hospital,RXP,County Durham and Darlington NHS Foundation Trust ,3,Non-obstetric Ultrasound,3303,0,0,0
201912,Current Month,RAL80,Hadley Wood Hospital (Private),RAL,Royal Free London NHS Foundation Trust ,14,Cystoscopy,397,36,20,9.07
201912,Current Month,R0A03,Royal Manchester Children's Hospital,R0A,Manchester University NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,76,1,0,1.32
201912,Current Month,R0B0M,Shotley Bridge,R0B,South Tynside and Sunderland NHS Foundation Trust ,6,Audiology - Audiology Assessments,185,0,0,0
201912,Current Month,RWDAS,John Coupland Hospital,RWD,United Lincolnshire Hospitals NHS Trust ,1,Magnetic Resonance Imaging,1399,1,0,0.07
201912,Current Month,1-115574857,Nuffield Health Wolverhampton Hospital,NT242,"Nuffield Health, Wolverhampton Hospital ",2,Computed Tomography,1,0,0,0
201912,Current Month,RA224,Milford Hospital,RA2,Royal Surrey County Hospital NHS Foundation Trust ,16,Total,3621,83,12,2.29
201912,Current Month,RTR18,Redcar Primary Care Hospital,RTR,South Tees Hospitals NHS Foundation Trust ,6,Audiology - Audiology Assessments,605,83,14,13.72
201912,Current Month,1-4317894001,Shepton Mallet NHS Treatment Centre,NTPH1,Shepton Mallet NHS Treatment Centre ,16,Total,132,0,0,0
201912,Current Month,RMC01,Royal Bolton Hospital,RMC,Bolton NHS Foundation Trust ,13,Flexi Sigmoidoscopy,86,0,0,0
201912,Current Month,RNNCJ,Mary Hewetson Cottage Hospital,RNN,North Cumbria Integrated Care NHS Foundation Trust ,5,DEXA Scan,226,4,0,1.77
201912,Current Month,RAL01,The Royal Free Hospital,RAL,Royal Free London NHS Foundation Trust ,3,Non-obstetric Ultrasound,8275,910,104,11
201912,Current Month,RXR70,Clitheroe Community Hospital,RXR,East Lancashire Hospitals NHS Trust ,9,Neurophysiology - Peripheral Neurophysiology,56,0,0,0
201912,Current Month,RJ611,Croydon University Hospital,RJ6,Croydon Health Services NHS Trust ,16,Total,7505,92,2,1.23
201912,Current Month,RJE01,The Royal Stoke University Hospital,RJE,University Hospitals of North Midlands NHS Trust ,2,Computed Tomography,2662,0,0,0
201912,Current Month,RXF05,Pinderfields Hospital,RXF,The Mid Yorkshire Hospitals NHS Trust ,3,Non-obstetric Ultrasound,1159,2,0,0.17
201912,Current Month,1-1309559705,Inhealth Hornchurch,NV1,InHealth Ltd ,2,Computed Tomography,18,1,0,5.56
201912,Current Month,RD816,Milton Keynes Hospital,RD8,Milton Keynes University Hospital NHS Foundation Trust ,10,Respiratory physiology - Sleep Studies,29,5,0,17.24
201912,Current Month,RWDAS,John Coupland Hospital,RWD,United Lincolnshire Hospitals NHS Trust ,16,Total,6765,397,84,5.87
201912,Current Month,RVJ20,Frenchay Hospital,RVJ,North Bristol NHS Trust ,12,Colonoscopy,656,240,52,36.59
201912,Current Month,R0A06,Dental Hospital Manchester,R0A,Manchester University NHS Foundation Trust ,9,Neurophysiology - Peripheral Neurophysiology,461,3,0,0.65
201912,Current Month,RTD01,Freeman Hospital,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust ,16,Total,10277,568,174,5.53
201912,Current Month,R1K04,Ealing Hospital,R1K,London North West University Healthcare NHS Trust ,11,Urodynamics - Pressures & Flows,22,0,0,0
201912,Current Month,RYYD4,Edenbridge and District War Memorial Hospital and Minor Injuries Unit,RYY,Kent Community Health NHS Foundation Trust ,6,Audiology - Audiology Assessments,290,2,0,0.69
201912,Current Month,RTRAQ,Guisborough Primary Care Hospital,RTR,South Tees Hospitals NHS Foundation Trust ,16,Total,9608,679,134,7.07
201912,Current Month,RWE10,St Mary's Birth Centre,RWE,University Hospitals of Leicester NHS Trust ,12,Colonoscopy,403,9,3,2.23
