Year,Location ID,Location Name,PLACE Trust Code,Place Trust Name,Commissioning Region,Site Code,Site Name,Organisation Type,NHS or Independent,PLACE Site Type,% Cleanliness,% Food & Hydration,"% Privacy, Dignity & Wellbeing","% Condition, Appearance & Maintainance",% Dementia Domain,% Disability Domain,CLN Actual Score,CLN Max Score,Food Actual Score,Food Max Score,Org Food Actual Score,Org Food Max Score,Ward Food Actual Score,Ward Food Max Score,PDW Actual Score,PDW Max Score,CAM Actual Score,CAM Max Score,DEM Actual Score,DEM Max Score,DIS Actual Score,DIS Max Score
2018,RXF05,Pinderfields Hospital ,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXF05,PINDERFIELDS GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,97.19,84.98,73.49,95.69,68.43,80.28,3320,3416,658.66,775.04,91.84,118.59,566.81,656.45,299.83,408,1644,1718,569.91,832.86,465.92,580.37
2018,RXF10,Dewsbury and District Hospital ,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXF10,DEWSBURY & DISTRICT HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.91,87.28,66.32,92.63,60.84,71.53,2817,2848,288.41,330.44,92.29,118.59,196.12,211.85,222.83,336,1206,1302,409.4,672.86,306.42,428.37
2018,RXG10,Fieldhead Hospital ,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXG10,FIELDHEAD HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,100,89.72,98.68,99.46,95.76,98.1,2882,2882,290.75,324.05,106.54,113.05,184.22,211.01,300,304,1474,1482,135.41,141.41,183.44,186.99
2018,RXG31,Poplars Community Unit for The Elderly ,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXG31,"THE POPLARS, SOUTHMOOR HOSPITAL",MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,100,97.9,94.29,99.63,99.38,99.21,456,456,184.81,188.77,110.09,113.05,74.72,75.72,66,70,271,272,160.41,161.41,125.99,126.99
2018,RXG36,Enfield Down ,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXG36,ENFIELD DOWN,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,97.95,94.26,97.06,97.35,0,88.28,1338,1366,189.15,200.66,108.48,111.05,80.67,89.61,132,136,734,754,0,0,117.41,132.99
2018,RXG41,The Dales ,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXG41,CALDERDALE HOSPITAL (DALES),MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,99.81,86.28,93.33,97.14,92.93,92.82,1058,1060,190.29,220.55,104.56,113.05,85.72,107.5,112,120,577,594,131.41,141.41,123.44,132.99
2018,RXG82,Kendray Hospital ,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXG82,KENDRAY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,100,97.41,100,99.81,100,98.42,2068,2068,214.83,220.55,107.33,113.05,107.5,107.5,192,192,1030,1032,143.41,143.41,172.23,174.99
2018,RXGDD,Priestley Unit ,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXGDD,DEWSBURY DISTRICT HOSPITAL (PRIESTLEY UNIT),MENTAL HEALTH AND LEARNING DISABILITY,NHS,Both mental health and learning disabilities provided from the same site by the same provider,99.47,96.69,94.23,97.32,93.57,92.82,752,756,190.21,196.72,106.54,113.05,83.67,83.67,98,104,436,448,145.41,155.41,123.44,132.99
2018,RXH01,Royal Sussex County Hospital ,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,SOUTH OF ENGLAND,RXH01,THE ROYAL SUSSEX COUNTY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,98.61,83.48,62.8,90.99,61.75,70.98,3552,3602,586.9,703.01,92.73,118.59,494.18,584.42,229.83,366,1565,1720,373.52,604.86,377.87,532.37
2018,RXH06,Royal Alexandra Children's Hospital ,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,SOUTH OF ENGLAND,RXH06,THE ROYAL ALEXANDRA HOSPITAL FOR SICK CHILDREN,ACUTE -LARGE,NHS,Acute/Specialist,99.74,81.87,81.88,96.4,0,81.78,1554,1558,188.64,230.4,92.73,118.59,95.92,111.82,168.67,206,696,722,0,0,145.87,178.37
2018,RXH09,Princess Royal Hospital ,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,SOUTH OF ENGLAND,RXH09,THE PRINCESS ROYAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,88.34,86.06,67.51,73.27,64.41,73.29,2576,2916,330.47,384,92.73,118.59,237.74,265.41,239,354,1017,1388,548.02,850.86,425.37,580.37
2018,RXK01,Sandwell General Hospital ,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RXK01,SANDWELL GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.17,93.02,86.04,97.67,82.32,86.79,2979,3004,423.15,454.91,102.83,118.59,320.32,336.32,313.17,364,1381,1414,553.91,672.86,373.53,430.37
2018,RXK02,City Hospital ,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RXK02,CITY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,97.91,93.94,82.18,96.42,86.05,87.98,2577,2632,507.74,540.5,101.83,118.59,405.92,421.92,272.83,332,1292,1340,523.91,608.86,357.53,406.37
2018,RXK10,Rowley Regis Hospital ,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RXK10,ROWLEY REGIS HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.69,90.65,91.55,99.1,95.15,96.11,971,974,196.56,216.84,99.81,118.59,96.75,98.25,135.5,148,551,556,322.41,338.86,231.03,240.37
2018,RXL01,Blackpool Victoria Hospital ,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXL01,BLACKPOOL VICTORIA HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.39,94.5,91.06,98.76,84.88,92.16,3405,3426,611.01,646.54,107.56,118.59,503.45,527.95,373.33,410,1594,1614,676.36,796.86,475.87,516.37
2018,RXL06,Clifton Hospital ,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXL06,CLIFTON HOSPITAL,ACUTE -TEACHING,NHS,Community,99.78,90.14,88.73,96.62,95.14,91.07,1351,1354,273.59,303.53,91.87,114.81,181.72,188.72,156.17,176,686,710,372.08,391.08,246.43,270.59
2018,RXM14,Trust HQ ,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RXM14,KINGSWAY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.11,93.12,93.35,96.31,87.36,91.78,779,786,209.45,224.92,96,111.47,113.45,113.45,147.5,158,391,406,79.86,91.41,89.02,96.99
2018,RXM51,Hartington Unit ,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RXM51,THE HARTINGTON UNIT,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.46,87.55,96.69,95.21,0,96.48,742,746,200.05,228.5,96.46,113.05,103.59,115.45,131.5,136,358,376,0,0,82,84.99
2018,RXM54,Radbourne Unit ,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RXM54,THE RADBOURNE UNIT,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.61,93.85,95.11,97.43,0,93.21,1283,1288,236.8,252.33,97.52,113.05,139.28,139.28,253,266,682,700,0,0,109.05,116.99
2018,RXN01,Chorley and South Ribble Hospital ,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXN01,CHORLEY AND SOUTH RIBBLE DISTRICT GENERAL HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.91,86.42,77.31,96.38,75.65,78.94,3217,3220,417.72,483.38,95.88,114.81,321.84,368.57,278.33,360,1546,1604,610.58,807.08,433.06,548.59
2018,RXN02,Royal Preston Hospital ,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXN02,ROYAL PRESTON HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.98,87.5,79.59,97.01,72.21,77.78,4177,4178,639.02,730.35,96.82,114.81,542.19,615.55,372.5,468,1911,1970,743.08,1029.08,562.06,722.59
2018,RXP69,Weardale Community Hospital ,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXP69,WEARDALE HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Community,100,95.25,95.45,99.6,94.22,94.32,442,442,174.99,183.71,112.7,116.59,62.29,67.13,63,66,247,248,145.91,154.86,115.42,122.37
2018,RXPBA,Bishop Auckland Hospital ,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXPBA,BISHOP AUCKLAND GENERAL HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Community,99.9,95.57,93.42,95.71,85.36,90.81,2064,2066,203.42,212.84,110.66,116.59,92.75,96.25,284,304,982,1026,463.36,542.86,330.87,364.37
2018,RXPCC,Chester LE Street Community Hospital ,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXPCC,CHESTER LE STREET COMMUNITY HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Community,100,98.09,97.86,99.02,93.57,97.89,836,836,203.11,207.06,113.64,116.59,89.47,90.47,137,140,606,612,290.86,310.86,278.37,284.37
2018,RXPCL,Sedgefield Community Hospital ,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXPCL,SEDGEFIELD COMMUNITY HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Community,100,97.85,88,95.1,76.84,81.1,678,678,202.61,207.06,113.64,116.59,88.97,90.47,88,100,369,388,197.36,256.86,160.87,198.37
2018,RXPCP,University Hospital North Durham ,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXPCP,UNIVERSITY HOSPITAL NORTH DURHAM,ACUTE -MULTI-SERVICE,NHS,Acute/Specialist,99.92,95.59,88.87,97.95,80.5,90.16,3603,3606,578.08,604.76,116.7,118.59,461.38,486.17,401.67,452,1767,1804,739.66,918.86,571.92,634.37
2018,RXPDA,Darlington Memorial Hospital ,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NORTH OF ENGLAND,RXPDA,DARLINGTON MEMORIAL HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Acute/Specialist,98.97,96.9,92.88,95.13,81.65,87.3,3757,3796,587.95,606.76,116.51,118.59,471.44,488.17,432.83,466,1737,1826,635.91,778.86,515.42,590.37
2018,RXQ02,Stoke Mandeville Hospital ,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RXQ02,STOKE MANDEVILLE HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Acute/Specialist,97.63,85.54,80.81,94.13,60.07,67.08,3341,3422,434.96,508.47,100.38,118.59,334.58,389.88,320,396,1506,1600,384.97,640.86,307.48,458.37
2018,RXQ50,Wycombe Hospital ,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RXQ50,WYCOMBE HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Acute/Specialist,99.2,87.19,83.99,94.96,68.67,76.23,2851,2874,271.23,311.09,105.79,118.59,165.43,192.5,257,306,1318,1388,446.97,650.86,323.48,424.37
2018,RXQ51,Amersham Hospital ,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RXQ51,AMERSHAM HOSPITAL,ACUTE -MULTI-SERVICE,NHS,Community,96.92,92.62,75.36,90,72.28,81.76,1134,1170,251.29,271.31,105.79,118.59,145.5,152.72,105.5,140,558,620,243.47,336.86,189.98,232.37
2018,RXR10,Burnley General Hospital ,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXR10,BURNLEY GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,94.71,83.63,85.99,91.89,79.98,82.43,4222,4458,444.77,531.85,99.71,116.59,345.06,415.26,577.83,672,2231,2428,898.02,1122.86,720.78,874.37
2018,RXR20,Royal Blackburn Hospital ,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXR20,ROYAL BLACKBURN HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,93.73,80.98,85.01,92.34,86.98,90.59,3839,4096,556.69,687.45,98.64,118.59,458.04,568.86,540.67,636,2037,2206,1181.91,1358.86,815.67,900.37
2018,RXR50,Pendle Community Hospital ,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXR50,PENDLE COMMUNITY HOSPITAL,ACUTE -LARGE,NHS,Community,97.99,90.8,80.78,87.39,87.63,88.98,1119,1142,422.94,465.81,104.62,116.59,318.32,349.23,163.17,202,603,690,452.91,516.86,336.67,378.37
2018,RXR60,Accrington Victoria Hospital ,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXR60,ACCRINGTON VICTORIA HOSPITAL,ACUTE -LARGE,NHS,Community,95.94,89.88,74.38,86.2,75.53,75.56,946,986,207.08,230.4,103.55,116.59,103.53,113.82,120.5,162,512,594,316.36,418.86,245.11,324.37
2018,RXR70,Clitheroe Community Hospital ,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND,RXR70,CLITHEROE HOSPITAL,ACUTE -LARGE,NHS,Community,97.98,92.96,84.72,94.35,90.56,91.58,729,744,206.95,222.62,104.81,116.59,102.14,106.03,111.83,132,451,478,306.86,338.86,236.61,258.37
2018,RXWAS,Royal Shrewsbury Hospital ,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RXWAS,ROYAL SHREWSBURY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.89,94.68,68.93,94.63,66.22,75.84,3696,3700,797.38,842.2,91.99,114.81,705.39,727.39,263.33,382,1692,1788,541.08,817.08,396.32,522.59
2018,RXWAT,The Princess Royal Hospital ,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RXWAT,PRINCESS ROYAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,93.83,75.64,95.2,68.76,75.99,3280,3280,771.88,822.64,99.61,118.59,672.27,704.05,273.83,362,1489,1564,503.91,732.86,355.91,468.37
2018,RY311,Colman Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY311,COLMAN HOSPITAL,Small Community,NHS,Community,99.8,97.6,88.16,93.86,82.39,85.25,986,988,272.39,279.09,113.38,118.59,159,160.5,134,152,413,440,264.36,320.86,187.87,220.37
2018,RY312,Norwich Community Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY312,NORWICH COMMUNITY HOSPITAL,Small Community,NHS,Community,100,96.7,88.79,94.68,94.17,93.22,728,728,209.69,216.84,112.94,118.59,96.75,98.25,103,116,409,432,266.36,282.86,197.98,212.37
2018,RY319,Dereham Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY319,DEREHAM HOSPITAL,Small Community,NHS,Community,98.35,96.02,83.09,96.19,90.6,87.83,358,364,215.69,224.62,112.49,118.59,103.2,106.03,56.5,68,202,210,134.86,148.86,107.48,122.37
2018,RY332,North Walsham Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY332,NORTH WALSHAM & DISTRICT WAR MEMORIAL HOSPITAL,Small Community,NHS,Community,98.9,96.11,84.62,95.59,87.89,87.54,360,364,245.81,255.75,114.38,118.59,131.43,137.16,66,78,195,204,137.86,156.86,105.37,120.37
2018,RY335,Kelling Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY335,KELLING HOSPITAL,Small Community,NHS,Community,99.46,95.69,85,96.15,87.24,90.75,370,372,214.95,224.62,110.41,118.59,104.53,106.03,68,80,200,208,133.36,152.86,112.87,124.37
2018,RY33E,Swaffham Community Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY33E,SWAFFHAM COMMUNITY HOSPITAL,Small Community,NHS,Community,98.88,93.35,91.88,96.73,93.78,91.56,354,358,260.52,279.09,114.19,118.59,146.32,160.5,71.67,78,207,214,150.86,160.86,119.37,130.37
2018,RY386,Ogden Court Community Hospital ,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY386,OGDEN COURT,Small Community,NHS,Community,99.37,97.33,84.78,97.96,88.49,94.36,316,318,248.91,255.75,113.25,118.59,135.66,137.16,39,46,192,196,126.41,142.86,107.92,114.37
2018,RY402,Potters Bar Community Hospital ,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY402,POTTERS BAR COMMUNITY HOSPITAL,Small Community,NHS,Community,98.83,81.64,89.66,95.45,76.58,85.57,508,514,221.51,271.31,105.7,118.59,115.81,152.72,104,116,315,330,204.36,266.86,174.87,204.37
2018,RY407,Danesbury Home ,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY407,DANESBURY,Small Community,NHS,Community,95.83,90.37,91.18,93.55,64.6,81.52,322,336,231.13,255.75,107.32,118.59,123.82,137.16,62,68,232,248,48.36,74.86,94.87,116.37
2018,RY409,Hertfordshire & Essex Hospital ,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY409,HERTFORDSHIRE & ESSEX HOSPITAL,Small Community,NHS,Community,100,86.21,83.89,90.26,86.18,88.09,462,462,238.87,277.09,98.99,118.59,139.88,158.5,100.67,120,278,308,221.36,256.86,172.98,196.37
2018,RY411,Langley House ,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY411,LANGLEY HOUSE,Small Community,NHS,Community,100,90.56,88.28,92.38,90.76,94.16,286,286,238.65,263.53,111.72,118.59,126.92,144.94,56.5,64,194,210,142.36,156.86,117.11,124.37
2018,RY412,Queen Victoria Memorial Hospital ,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY412,QUEEN VICTORIA MEMORIAL HOSPITAL,Small Community,NHS,Community,92.77,85.62,88.22,98.68,90.79,89.61,308,332,205.64,240.18,107.62,118.59,98.03,121.6,51.17,58,225,228,113.36,124.86,97.11,108.37
2018,RY414,"St Peters Ward, Hemel Hempstead General Hospital ",RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY414,HEMEL HEMPSTEAD HOSPITAL,Small Community,NHS,Community,99.12,82.77,65.71,83.33,69.88,83.49,337,340,219.77,265.53,104.57,114.81,115.21,150.72,46,70,170,204,98.58,141.08,92.33,110.59
2018,RY622,Hannah House ,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,NORTH OF ENGLAND,RY622,HANNAH HOUSE RESPITE CENTRE,Small Community,NHS,Other inpatient,98.13,92.22,100,97.4,0,97.23,263,268,142.77,154.81,89.43,101.46,53.34,53.34,52,52,150,154,0,0,53.08,54.59
2018,RY87V,St Oswald's Hospital ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY87V,ST OSWALD'S HOSPITAL,Small Community,NHS,Community,96.15,96.68,93.29,100,87.57,96.98,400,416,232.2,240.18,113.49,118.59,118.71,121.6,76.5,82,240,240,140.86,160.86,128.37,132.37
2018,RY8AJ,Walton Hospital ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY8AJ,WALTON HOSPITAL,Small Community,NHS,Mental Health Only,100,94.6,98.37,99.04,89.29,96.08,570,570,216.17,228.5,103.7,113.05,112.48,115.45,90.5,92,311,314,183.41,205.41,146.99,152.99
2018,RY8AK,Ash Green ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY8AK,ASH GREEN,Small Community,NHS,Learning Disabilities Only,100,79.36,88.79,99.05,83.44,93.94,802,802,175.02,220.55,104.22,113.05,70.79,107.5,103,116,418,422,191.41,229.41,154.99,164.99
2018,RY8DE,Babington Hospital ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY8DE,BABINGTON HOSPITAL,Small Community,NHS,Community,100,74.75,82.14,96.62,75.35,91.16,534,534,173.73,232.4,114.49,118.59,59.24,113.82,80.5,98,286,296,152.86,202.86,144.37,158.37
2018,RY8DG,Ripley Hospital ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY8DG,RIPLEY HOSPITAL,Small Community,NHS,Community,99.62,96.73,89.8,98.69,84.97,96.44,528,530,207.81,214.84,111.55,116.59,96.25,98.25,88,98,302,306,180.86,212.86,162.37,168.37
2018,RY8NR,Clay Cross Hospital ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY8NR,CLAY CROSS HOSPITAL,Small Community,NHS,Community,98.56,93.81,78.13,96.61,82.59,96.88,410,416,225.31,240.18,113.49,118.59,111.82,121.6,62.5,80,228,236,132.86,160.86,124.37,128.37
2018,RY8NW,Cavendish Hospital ,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RY8NW,CAVENDISH HOSPITAL,Small Community,NHS,Community,100,79.59,85.17,97.92,79.38,95.42,534,534,177.18,222.62,107.39,116.59,69.8,106.03,85.17,100,282,288,157.86,198.86,143.48,150.37
2018,RYJ01,St Mary's Hospital ,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,LONDON,RYJ01,ST MARY'S HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,96.96,91.71,74.66,95.65,74.91,76.31,3892,4014,504.68,550.29,111.21,118.59,393.46,431.7,331.5,444,1913,2000,593.9,792.86,479.53,628.37
2018,RYJ02,Charing Cross Hospital ,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,LONDON,RYJ02,CHARING CROSS HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.64,91.89,72.09,94.88,78.25,77.64,3296,3308,425.38,462.91,114.24,118.59,311.14,344.32,310,430,1575,1660,753.4,962.86,475.42,612.37
2018,RYJ03,Hammersmith Hospitals ,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,LONDON,RYJ03,HAMMERSMITH HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.46,90.77,79.28,95.94,84.9,84.09,3698,3718,431.48,475.38,112.72,118.59,318.76,356.79,342.5,432,1798,1874,859.9,1012.86,546.92,650.37
2018,RYJ04,Queen Charlottes and Chelsea Hospital ,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,LONDON,RYJ04,QUEEN CHARLOTTE'S HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.31,95.64,82.19,93.96,76.84,74.12,2461,2478,229.7,240.18,113.38,118.59,116.32,121.6,240,292,1214,1292,198.9,258.86,241.92,326.37
2018,RYJ07,Western Eye Hospital ,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,LONDON,RYJ07,WESTERN EYE HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.68,95.65,84.45,93.91,84.21,79.22,1252,1256,227.81,238.18,113.05,118.59,114.76,119.6,126.67,150,678,722,418.4,496.86,293.42,370.37
2018,RYK01,Bloxwich Hospital ,RYK,DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RYK01,BLOXWICH HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,94.24,87.55,88.39,87.74,94.21,89.1,507,538,201.8,230.5,88.35,115.05,113.45,115.45,99,112,279,318,195.41,207.41,143.44,160.99
2018,RYK10,Dorothy Pattison Hospital ,RYK,DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RYK10,DOROTHY PATTISON HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,95.44,84.05,87.5,92.55,80.23,87.75,691,724,173.69,206.66,84.07,115.05,89.61,91.61,105,120,348,376,97.41,121.41,111.44,126.99
2018,RYK34,Bloxwich Hospital ,RYK,DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RYK34,BUSHEY FIELDS HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,97.14,86.29,85.97,94.5,86.96,85.27,1663,1712,197.17,228.5,85.72,115.05,111.45,113.45,168.5,196,722,764,213.41,245.41,159.44,186.99
2018,RYR16,St Richard's Hospital ,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RYR16,ST RICHARD'S HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.82,94.3,93.8,98.4,97.62,97.61,3390,3396,495.24,525.16,111.51,118.59,383.74,406.57,380.83,406,1539,1564,777.91,796.86,509.91,522.37
2018,RYR18,Worthing Hospital ,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RYR18,WORTHING HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.68,84.82,91.54,97.78,93.04,95.6,3417,3428,463.35,546.29,111.51,118.59,351.84,427.7,364.33,398,1588,1624,720.91,774.86,487.91,510.37
